fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_total_SO2_ratio,acid_ratio,sulphate_alcohol,is_red,quality,quality_label,wine_type
8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.7,0.2760736179381987,36.36347107513148,6.002999999999999,0,7,high,white
7.6,0.31,0.29,10.5,0.04,21.0,145.0,0.9966,3.04,0.35,9.4,0.1448275852080856,24.516049948225973,3.29,0,5,medium,white
8.4,0.35,0.56,13.8,0.048,55.0,190.0,0.9993,3.07,0.58,9.4,0.28947368268698065,23.99993142876735,5.452,0,6,medium,white
8.1,0.5,0.47,1.1,0.037,23.0,126.0,0.9938,3.21,0.42,10.9,0.18253968109095492,16.1999676000648,4.578,0,5,medium,white
7.0,0.39,0.31,5.3,0.169,32.0,162.0,0.9965,3.2,0.48,9.4,0.19753086297820455,17.94867192648224,4.512,0,5,medium,white
6.2,0.22,0.27,1.5,0.064,20.0,132.0,0.9938,3.22,0.46,9.2,0.15151515036730948,28.181690083226894,4.232,0,6,medium,white
7.0,0.24,0.36,4.9,0.083,10.0,133.0,0.9942,3.33,0.37,10.8,0.07518796935948896,29.166545139395254,3.996,0,6,medium,white
6.6,0.27,0.3,1.9,0.025,14.0,153.0,0.9928,3.29,0.62,10.5,0.09150326737579564,24.444353909800334,6.51,0,6,medium,white
7.8,0.16,0.41,1.7,0.026,29.0,140.0,0.991,3.02,0.78,12.5,0.20714285566326532,48.749695314404285,9.75,0,6,medium,white
7.7,0.27,0.34,1.8,0.028,26.0,168.0,0.9911,2.99,0.48,12.1,0.15476190384070296,28.518412894767057,5.808,0,7,high,white
7.4,0.31,0.74,10.7,0.039,51.0,147.0,0.9977,3.02,0.43,8.7,0.3469387731500764,23.870890739062137,3.7409999999999997,0,5,medium,white
8.0,0.45,0.36,8.8,0.026,50.0,151.0,0.9927,3.07,0.3,12.7,0.3311258256216833,17.77773827169273,3.8099999999999996,0,8,high,white
6.6,0.16,0.29,1.8,0.05,40.0,147.0,0.9912,3.06,0.44,11.4,0.2721088416863344,41.249742189111316,5.016,0,7,high,white
8.3,0.21,0.4,1.6,0.032,35.0,110.0,0.9907,3.02,0.6,12.9,0.3181818152892562,39.52362131608898,7.74,0,7,high,white
7.2,0.32,0.33,1.4,0.029,29.0,109.0,0.9902,3.15,0.51,12.8,0.2660550434306877,22.499929687719728,6.5280000000000005,0,7,high,white
6.6,0.16,0.3,1.6,0.034,15.0,78.0,0.992,3.38,0.44,11.2,0.1923076898422091,41.249742189111316,4.928,0,6,medium,white
8.4,0.16,0.33,1.5,0.033,16.0,98.0,0.994,3.14,0.42,9.7,0.1632653044564765,52.49967187705077,4.074,0,6,medium,white
7.5,0.23,0.32,9.2,0.038,54.0,191.0,0.9966,3.04,0.56,9.7,0.28272251160878265,32.608553875852714,5.432,0,6,medium,white
6.2,0.17,0.3,1.1,0.037,14.0,79.0,0.993,3.5,0.54,10.3,0.1772151876301875,36.470373703684096,5.562000000000001,0,6,medium,white
6.9,0.39,0.22,4.3,0.03,10.0,102.0,0.993,3.0,0.87,11.6,0.09803921472510574,17.692262327532497,10.092,0,4,low,white
6.9,0.41,0.22,4.2,0.031,10.0,102.0,0.993,3.0,0.86,11.6,0.09803921472510574,16.82922724578721,9.975999999999999,0,4,low,white
7.5,0.38,0.33,5.0,0.045,30.0,131.0,0.9942,3.32,0.44,10.9,0.2290076318396364,19.73679016634167,4.796,0,6,medium,white
7.3,0.42,0.38,6.8,0.045,29.0,122.0,0.9925,3.19,0.37,12.6,0.23770491608438593,17.38091099783096,4.662,0,7,high,white
7.3,0.34,0.39,5.2,0.04,45.0,163.0,0.9925,3.3,0.47,12.4,0.2760736179381987,21.47052508669092,5.827999999999999,0,6,medium,white
7.8,0.23,0.28,4.75,0.042,45.0,166.0,0.9928,2.96,0.4,11.5,0.2710843357163594,33.91289603088682,4.6000000000000005,0,5,medium,white
9.0,0.245,0.38,5.9,0.045,52.0,159.0,0.995,2.93,0.35,10.2,0.3270440231003521,36.734543940636975,3.5699999999999994,0,6,medium,white
6.9,0.2,0.4,7.7,0.032,51.0,176.0,0.9939,3.22,0.3,11.4,0.28977272562629136,34.499827500862494,3.42,0,5,medium,white
7.4,0.19,0.42,6.4,0.067,39.0,212.0,0.9958,3.3,0.33,9.6,0.18396226328319687,38.94716343598192,3.168,0,6,medium,white
8.2,0.2,0.36,8.1,0.035,60.0,163.0,0.9952,3.05,0.3,10.3,0.36809815725093153,40.99979500102499,3.0900000000000003,0,6,medium,white
8.0,0.59,0.71,17.35,0.038,61.0,228.0,1.0,2.95,0.75,9.3,0.26754385847568485,13.559299052035506,6.9750000000000005,0,5,medium,white
7.9,0.14,0.45,1.8,0.05,17.0,114.0,0.9948,3.33,0.49,10.7,0.14912280570944908,56.428168370225926,5.242999999999999,0,7,high,white
6.8,0.24,0.4,1.8,0.047,34.0,105.0,0.99,3.13,0.49,12.8,0.32380952072562363,28.333215278269673,6.272,0,8,high,white
9.7,0.14,0.59,1.5,0.049,23.0,142.0,0.9958,2.98,0.62,9.5,0.1619718298452688,69.28521939129006,5.89,0,5,medium,white
9.2,0.15,0.68,1.6,0.046,22.0,130.0,0.9948,3.02,0.45,10.4,0.1692307679289941,61.33292444717035,4.680000000000001,0,6,medium,white
9.4,0.17,0.55,1.6,0.049,14.0,94.0,0.9949,3.02,0.61,10.3,0.14893616862833864,55.29379238945653,6.283,0,6,medium,white
5.2,0.365,0.08,13.5,0.041,37.0,142.0,0.997,3.46,0.39,9.9,0.26056337844673677,14.246536310859424,3.861,0,6,medium,white
6.3,0.23,0.22,3.75,0.039,37.0,116.0,0.9927,3.23,0.5,10.7,0.3189655144916766,27.391185255716277,5.35,0,6,medium,white
9.6,0.25,0.54,1.3,0.04,16.0,160.0,0.9938,2.94,0.43,10.5,0.09999999937500001,38.3998464006144,4.515,0,5,medium,white
9.2,0.32,0.42,1.3,0.046,14.0,186.0,0.9949,3.08,0.48,9.6,0.07526881679963002,28.74991015653076,4.608,0,5,medium,white
6.4,0.31,0.4,6.2,0.04,46.0,169.0,0.9953,3.15,0.46,9.3,0.2721893475018382,20.64509469324293,4.2780000000000005,0,6,medium,white
8.1,0.2,0.36,9.7,0.044,63.0,162.0,0.997,3.1,0.46,10.0,0.3888888864883402,40.49979750101249,4.6000000000000005,0,6,medium,white
7.9,0.255,0.26,2.0,0.026,40.0,190.0,0.9932,3.04,0.39,11.2,0.21052631468144045,30.980270665605236,4.367999999999999,0,6,medium,white
7.0,0.15,0.34,1.4,0.039,21.0,177.0,0.9927,3.32,0.62,10.8,0.11864406712630471,46.666355557629615,6.696000000000001,0,5,medium,white
6.4,0.15,0.31,1.1,0.044,25.0,96.0,0.9932,3.54,0.51,10.3,0.2604166639539931,42.66638222411851,5.253,0,6,medium,white
6.4,0.25,0.53,6.6,0.038,59.0,234.0,0.9955,3.03,0.42,8.8,0.25213675105924466,25.5998976004096,3.696,0,5,medium,white
7.6,0.19,0.42,1.5,0.044,6.0,114.0,0.9914,3.04,0.74,12.8,0.05263157848568791,39.99978947479224,9.472,0,6,medium,white
7.3,0.43,0.37,4.6,0.028,17.0,114.0,0.991,3.23,0.43,13.2,0.14912280570944908,16.976704705337895,5.675999999999999,0,6,medium,white
5.1,0.31,0.3,0.9,0.037,28.0,152.0,0.992,3.54,0.56,10.1,0.18421052510387811,16.451559833677955,5.656000000000001,0,6,medium,white
6.2,0.2,0.26,1.7,0.093,40.0,161.0,0.9924,3.44,0.66,11.0,0.24844720342579377,30.999845000774997,7.260000000000001,0,5,medium,white
6.9,0.16,0.35,1.3,0.043,21.0,182.0,0.9927,3.25,0.62,10.8,0.11538461475063398,43.124730470434564,6.696000000000001,0,6,medium,white
7.7,0.32,0.48,2.3,0.04,28.0,114.0,0.9911,3.2,0.52,12.8,0.24561403293321024,24.062424804922486,6.656000000000001,0,7,high,white
6.5,0.22,0.72,6.8,0.042,33.0,168.0,0.9958,3.12,0.36,9.2,0.19642857025935376,29.545320248544325,3.312,0,6,medium,white
6.8,0.26,0.33,1.5,0.047,44.0,167.0,0.9928,3.12,0.44,10.5,0.2634730523145326,26.15374556251707,4.62,0,6,medium,white
5.2,0.37,0.33,1.2,0.028,13.0,81.0,0.9902,3.37,0.38,11.7,0.16049382517908858,14.054016070226838,4.446,0,6,medium,white
8.4,0.19,0.43,2.1,0.052,20.0,104.0,0.994,2.89,0.46,9.5,0.1923076904585799,44.210293630033526,4.37,0,5,medium,white
8.3,0.21,0.41,2.2,0.05,24.0,108.0,0.994,2.89,0.45,9.5,0.22222222016460907,39.52362131608898,4.275,0,5,medium,white
6.8,0.15,0.32,8.8,0.058,24.0,110.0,0.9972,3.4,0.4,8.8,0.21818181619834712,45.33303111312591,3.5200000000000005,0,6,medium,white
7.9,0.16,0.64,17.0,0.05,69.0,210.0,1.0004,3.15,0.51,9.3,0.32857142700680275,49.3746914081787,4.743,0,7,high,white
7.8,0.21,0.39,1.8,0.034,62.0,180.0,0.991,3.09,0.75,12.6,0.3444444425308642,37.14268027295108,9.45,0,8,high,white
9.0,0.24,0.5,1.2,0.048,26.0,107.0,0.9918,3.21,0.34,12.4,0.24299065193466682,37.49984375065104,4.216,0,6,medium,white
5.7,0.21,0.24,2.3,0.047,60.0,189.0,0.995,3.65,0.72,10.1,0.3174603157806333,27.142727891771944,7.271999999999999,0,6,medium,white
7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2,0.2360248432545041,26.896458977727665,4.144,0,8,high,white
6.7,0.18,0.3,6.4,0.048,40.0,240.0,0.9956,3.29,0.52,10.0,0.16666666597222224,37.2220154332476,5.2,0,5,medium,white
8.4,0.58,0.27,12.15,0.033,37.0,116.0,0.9959,2.99,0.39,10.8,0.3189655144916766,14.482733650459224,4.212000000000001,0,6,medium,white
7.2,0.16,0.32,0.9,0.04,50.0,121.0,0.9922,3.27,0.33,10.0,0.41322313708080055,44.999718751757804,3.3000000000000003,0,6,medium,white
7.6,0.54,0.23,2.0,0.029,13.0,151.0,0.9931,3.04,0.33,10.4,0.08609271466163765,14.0740480110222,3.4320000000000004,0,5,medium,white
6.6,0.25,0.31,12.4,0.059,52.0,181.0,0.9984,3.51,0.47,9.8,0.2872928160923049,26.3998944004224,4.606,0,6,medium,white
7.3,0.23,0.37,1.9,0.041,51.0,165.0,0.9908,3.26,0.4,12.2,0.3090909072176309,31.738992439163304,4.88,0,8,high,white
7.3,0.39,0.37,1.1,0.043,36.0,113.0,0.991,3.39,0.48,12.7,0.3185840679771321,18.71790072333148,6.095999999999999,0,8,high,white
7.0,0.46,0.39,6.2,0.039,46.0,163.0,0.9928,3.21,0.35,12.2,0.2822085872257142,15.217358223134298,4.27,0,7,high,white
8.2,0.35,0.4,6.3,0.039,35.0,162.0,0.9936,3.15,0.34,11.9,0.21604938138241123,23.428504489987173,4.046,0,7,high,white
9.2,0.35,0.39,0.9,0.042,15.0,61.0,0.9924,2.96,0.3,10.4,0.24590163531308795,26.285639183888048,3.12,0,4,low,white
8.0,0.57,0.39,3.9,0.034,22.0,122.0,0.9917,3.29,0.67,12.8,0.18032786737436174,14.035063096380533,8.576,0,7,high,white
6.5,0.37,0.33,3.9,0.027,40.0,130.0,0.9906,3.28,0.39,12.7,0.30769230532544384,17.56752008778355,4.953,0,7,high,white
7.8,0.13,0.3,1.8,0.04,43.0,179.0,0.9955,3.43,0.41,9.0,0.24022346234512032,59.999538465088726,3.69,0,5,medium,white
7.6,0.19,0.41,1.1,0.04,38.0,143.0,0.9907,2.92,0.42,11.4,0.2657342638759842,39.99978947479224,4.788,0,5,medium,white
7.3,0.22,0.41,15.4,0.05,55.0,191.0,1.0,3.32,0.59,8.9,0.28795811367561197,33.181667356057474,5.251,0,6,medium,white
6.3,0.29,0.4,6.5,0.039,43.0,167.0,0.9953,3.15,0.44,9.3,0.25748502839829324,21.724063020472347,4.0920000000000005,0,6,medium,white
6.8,0.35,0.32,2.4,0.048,35.0,103.0,0.9911,3.28,0.46,12.0,0.3398058219436328,19.42851591852595,5.5200000000000005,0,8,high,white
6.5,0.19,0.32,1.4,0.04,31.0,132.0,0.9922,3.36,0.54,10.8,0.23484848306932968,34.21034626133547,5.832000000000001,0,7,high,white
6.2,0.12,0.26,5.7,0.044,56.0,158.0,0.9951,3.52,0.37,10.5,0.35443037750360523,51.666236114699046,3.885,0,6,medium,white
6.0,0.13,0.28,5.7,0.038,56.0,189.5,0.9948,3.59,0.43,10.6,0.2955145103139076,46.15349112699133,4.558,0,7,high,white
6.4,0.25,0.33,1.4,0.04,42.0,115.0,0.9906,3.19,0.48,11.3,0.3652173881285445,25.5998976004096,5.424,0,7,high,white
6.9,0.32,0.16,1.4,0.051,15.0,96.0,0.994,3.22,0.38,9.5,0.15624999837239587,21.562432617398073,3.61,0,4,low,white
6.7,0.13,0.28,1.2,0.046,35.0,140.0,0.9927,3.33,0.33,10.1,0.24999999821428573,51.538065091806985,3.333,0,7,high,white
7.0,0.14,0.41,0.9,0.037,22.0,95.0,0.9914,3.25,0.43,10.9,0.23157894493074796,49.99964285969386,4.687,0,6,medium,white
7.6,0.27,0.24,3.8,0.058,19.0,115.0,0.9958,3.15,0.45,8.9,0.16521738986767487,28.148043896133718,4.005,0,5,medium,white
7.4,0.64,0.47,14.15,0.168,42.0,185.0,0.9984,2.9,0.49,9.3,0.22702702579985393,11.562481933621978,4.557,0,5,medium,white
7.6,0.28,0.39,1.9,0.052,23.0,116.0,0.9941,3.25,0.4,10.4,0.19827586035969086,27.14276020442784,4.16,0,6,medium,white
8.3,0.26,0.41,9.2,0.042,41.0,162.0,0.9944,3.1,0.38,12.0,0.25308641819082456,31.922954142484073,4.5600000000000005,0,7,high,white
10.7,0.22,0.56,8.2,0.044,37.0,181.0,0.998,2.89,0.68,9.5,0.20441988837337077,48.63614256298835,6.460000000000001,0,6,medium,white
6.9,0.23,0.34,2.7,0.032,24.0,121.0,0.9902,3.14,0.38,12.4,0.19834710579878426,29.999869565784497,4.712000000000001,0,7,high,white
6.2,0.3,0.32,1.7,0.032,30.0,130.0,0.9911,3.28,0.41,11.2,0.23076922899408286,20.66659777800741,4.592,0,7,high,white
6.9,0.27,0.41,1.7,0.047,6.0,134.0,0.9929,3.15,0.69,11.4,0.044776119068834934,25.55546090570035,7.866,0,6,medium,white
6.9,0.28,0.41,1.7,0.05,10.0,136.0,0.993,3.16,0.71,11.4,0.07352941122404845,24.642769132967384,8.094,0,6,medium,white
6.9,0.28,0.3,1.6,0.047,46.0,132.0,0.9918,3.35,0.38,11.1,0.34848484584481176,24.642769132967384,4.218,0,7,high,white
6.9,0.46,0.2,0.9,0.054,5.0,126.0,0.992,3.1,0.42,10.4,0.03968253936759889,14.999967391375238,4.368,0,6,medium,white
6.9,0.38,0.32,8.5,0.044,36.0,152.0,0.9932,3.38,0.35,12.0,0.23684210370498615,18.157846953034337,4.199999999999999,0,7,high,white
5.7,0.43,0.3,5.7,0.039,24.0,98.0,0.992,3.54,0.61,12.3,0.24489795668471473,13.255783126085754,7.503,0,7,high,white
6.6,0.56,0.16,3.1,0.045,28.0,92.0,0.994,3.12,0.35,9.1,0.30434782277882805,11.785693239833497,3.1849999999999996,0,6,medium,white
7.1,0.36,0.56,1.3,0.046,25.0,102.0,0.9923,3.24,0.33,10.5,0.24509803681276435,19.722167438423785,3.4650000000000003,0,6,medium,white
6.8,0.23,0.4,1.6,0.047,5.0,133.0,0.993,3.23,0.7,11.4,0.03759398467974448,29.565088847439792,7.9799999999999995,0,6,medium,white
6.2,0.33,0.29,1.3,0.042,26.0,138.0,0.9956,3.65,0.64,9.5,0.1884057957361899,18.787821855085287,6.08,0,5,medium,white
5.6,0.49,0.13,4.5,0.039,17.0,116.0,0.9907,3.42,0.9,13.4,0.14655172287455412,11.428548105003868,12.06,0,7,high,white
6.6,0.42,0.33,2.8,0.034,15.0,85.0,0.99,3.28,0.51,13.4,0.17647058615916958,15.714248299408812,6.8340000000000005,0,6,medium,white
7.3,0.18,0.29,1.2,0.044,12.0,143.0,0.9918,3.2,0.48,11.3,0.08391608332925816,40.55533024816529,5.424,0,7,high,white
8.1,0.19,0.4,0.9,0.037,73.0,180.0,0.9926,3.06,0.34,10.0,0.4055555533024692,42.631354571818044,3.4000000000000004,0,6,medium,white
5.9,0.19,0.26,7.4,0.034,33.0,123.0,0.995,3.49,0.42,10.1,0.268292680745588,31.052468144904502,4.242,0,6,medium,white
6.2,0.16,0.47,1.4,0.029,23.0,81.0,0.99,3.26,0.42,12.2,0.2839506137783875,38.74975781401366,5.124,0,6,medium,white
5.7,0.135,0.3,4.6,0.042,19.0,101.0,0.9946,3.31,0.42,9.3,0.18811881001862565,42.22190946733728,3.906,0,6,medium,white
6.9,0.19,0.33,1.6,0.039,27.0,98.0,0.9898,3.09,0.46,12.3,0.27551020127030407,36.315598338956114,5.658,0,7,high,white
7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,0.174999999125,29.1998832004672,4.094,0,7,high,white
7.0,0.2,0.34,5.7,0.035,32.0,83.0,0.9928,3.19,0.46,11.5,0.3855421640296125,34.99982500087499,5.29,0,6,medium,white
6.3,0.67,0.48,12.6,0.052,57.0,222.0,0.9979,3.17,0.52,9.3,0.2567567556001948,9.402971040341729,4.836,0,6,medium,white
7.4,0.4,0.29,5.4,0.044,31.0,122.0,0.994,3.3,0.5,11.1,0.25409835857296426,18.499953750115626,5.55,0,8,high,white
7.1,0.26,0.31,2.2,0.044,29.0,128.0,0.9937,3.34,0.64,10.9,0.22656249822998048,27.307587278510468,6.976,0,8,high,white
9.0,0.31,0.48,6.6,0.043,11.0,73.0,0.9938,2.9,0.38,11.6,0.1506849294426722,29.032164412372865,4.4079999999999995,0,5,medium,white
6.3,0.39,0.24,6.9,0.069,9.0,117.0,0.9942,3.15,0.35,10.2,0.07692307626561473,16.153804733834015,3.5699999999999994,0,4,low,white
8.2,0.22,0.36,6.8,0.034,12.0,90.0,0.9944,3.01,0.38,10.5,0.13333333185185187,37.27255785200976,3.99,0,8,high,white
7.1,0.19,0.28,3.6,0.033,16.0,78.0,0.993,2.91,0.78,11.4,0.2051282024983564,37.36822437776643,8.892000000000001,0,6,medium,white
7.9,0.2,0.34,1.2,0.04,29.0,118.0,0.9932,3.14,0.41,10.6,0.24576270978167195,39.49980250098749,4.345999999999999,0,6,medium,white
7.1,0.26,0.32,5.9,0.037,39.0,97.0,0.9934,3.31,0.4,11.6,0.40206185152513557,27.307587278510468,4.64,0,6,medium,white
6.9,0.3,0.33,4.1,0.035,26.0,155.0,0.9925,3.25,0.79,12.3,0.16774193440166493,22.999923333588892,9.717,0,8,high,white
8.1,0.29,0.49,7.1,0.042,22.0,124.0,0.9944,3.14,0.41,10.8,0.17741935340790843,27.93093816917873,4.428,0,6,medium,white
5.8,0.17,0.3,1.4,0.037,55.0,130.0,0.9909,3.29,0.38,11.3,0.42307691982248524,34.117446367962536,4.2940000000000005,0,6,medium,white
5.9,0.415,0.02,0.9,0.038,22.0,63.0,0.9932,3.36,0.36,9.3,0.34920634366339137,14.216833212450092,3.3480000000000003,0,5,medium,white
6.6,0.23,0.26,1.3,0.045,16.0,128.0,0.9934,3.36,0.6,10.0,0.12499999902343752,28.695527410750387,6.0,0,6,medium,white
8.6,0.55,0.35,15.55,0.057,35.5,240.0,1.0001,3.04,0.63,11.0,0.14791666605034723,15.636335206663258,6.93,0,3,low,white
6.9,0.35,0.74,1.0,0.044,18.0,132.0,0.992,3.13,0.55,10.2,0.13636363533057852,19.71422938791604,5.61,0,5,medium,white
7.6,0.14,0.74,1.6,0.04,27.0,103.0,0.9916,3.07,0.4,10.8,0.26213591978508816,54.2853265333819,4.32,0,7,high,white
9.2,0.28,0.49,11.8,0.042,29.0,137.0,0.998,3.1,0.34,10.1,0.21167883057168738,32.857025510623174,3.434,0,4,low,white
6.2,0.18,0.49,4.5,0.047,17.0,90.0,0.9919,3.27,0.37,11.6,0.18888888679012347,34.44425308748285,4.292,0,6,medium,white
5.3,0.165,0.24,1.1,0.051,25.0,105.0,0.9925,3.32,0.47,9.1,0.23809523582766443,32.1210174483791,4.276999999999999,0,5,medium,white
9.8,0.25,0.74,10.0,0.056,36.0,225.0,0.9977,3.06,0.43,10.0,0.1599999992888889,39.19984320062721,4.3,0,4,low,white
6.8,0.22,0.49,0.9,0.052,26.0,128.0,0.991,3.25,0.35,11.4,0.20312499841308596,30.908950413861753,3.9899999999999998,0,6,medium,white
7.2,0.22,0.49,1.0,0.045,34.0,140.0,0.99,3.05,0.34,12.7,0.242857141122449,32.72712396761833,4.3180000000000005,0,6,medium,white
7.4,0.25,0.49,1.1,0.042,35.0,156.0,0.9917,3.13,0.55,11.3,0.2243589729207758,29.5998816004736,6.215000000000001,0,5,medium,white
8.2,0.18,0.49,1.1,0.033,28.0,81.0,0.9923,3.0,0.68,10.4,0.345679008078037,45.555302470541825,7.072000000000001,0,7,high,white
6.1,0.22,0.49,1.5,0.051,18.0,87.0,0.9928,3.3,0.46,9.6,0.20689654934601667,27.72714669478775,4.416,0,5,medium,white
7.0,0.39,0.24,1.0,0.048,8.0,119.0,0.9923,3.0,0.31,10.1,0.06722689019137067,17.94867192648224,3.131,0,4,low,white
6.5,0.36,0.49,2.9,0.03,16.0,94.0,0.9902,3.1,0.49,12.1,0.17021276414667272,18.055505401373885,5.928999999999999,0,7,high,white
7.1,0.29,0.49,1.2,0.031,32.0,99.0,0.9893,3.07,0.33,12.2,0.3232323199673503,24.482674197675184,4.026,0,6,medium,white
6.9,0.23,0.24,14.2,0.053,19.0,94.0,0.9982,3.17,0.5,9.6,0.20212765742417385,29.999869565784497,4.8,0,5,medium,white
8.5,0.56,0.74,17.85,0.051,51.0,240.0,1.0005,2.99,0.7,9.2,0.21249999911458334,15.17854432402799,6.4399999999999995,0,5,medium,white
6.3,0.23,0.49,7.1,0.05,67.0,210.0,0.9951,3.23,0.34,9.5,0.3190476175283447,27.391185255716277,3.2300000000000004,0,5,medium,white
6.1,0.25,0.49,7.6,0.052,67.0,226.0,0.9956,3.16,0.47,8.9,0.29646017567937977,24.3999024003904,4.183,0,5,medium,white
7.2,0.26,0.74,13.6,0.05,56.0,162.0,0.998,3.03,0.44,8.8,0.345679010211858,27.692201183841604,3.8720000000000003,0,5,medium,white
7.2,0.31,0.24,1.4,0.057,17.0,117.0,0.9928,3.16,0.35,10.5,0.1452991440572723,23.225731529898294,3.675,0,5,medium,white
8.0,0.25,0.49,1.2,0.061,27.0,117.0,0.9938,3.08,0.34,9.4,0.2307692287968442,31.999872000512003,3.196,0,5,medium,white
7.0,0.18,0.49,5.3,0.04,34.0,125.0,0.9914,3.24,0.4,12.2,0.27199999782400003,38.88867284070644,4.88,0,6,medium,white
7.8,0.43,0.49,13.0,0.033,37.0,158.0,0.9955,3.14,0.35,11.3,0.23417721370773917,18.13949269885419,3.955,0,6,medium,white
8.3,0.2,0.74,4.45,0.044,33.0,130.0,0.9924,3.25,0.42,12.2,0.25384615189349113,41.4997925010375,5.124,0,6,medium,white
6.3,0.27,0.49,1.2,0.063,35.0,92.0,0.9911,3.38,0.42,12.2,0.380434778473535,23.333246913900318,5.124,0,6,medium,white
7.4,0.16,0.49,1.2,0.055,18.0,150.0,0.9917,3.23,0.47,11.2,0.11999999920000001,46.24971093930663,5.263999999999999,0,6,medium,white
6.9,0.19,0.49,6.6,0.036,49.0,172.0,0.9932,3.2,0.3,11.5,0.28488371927393186,36.315598338956114,3.4499999999999997,0,6,medium,white
7.2,0.4,0.49,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3,0.07971014434992649,17.9999550001125,3.906,0,5,medium,white
7.6,0.52,0.49,14.0,0.034,37.0,156.0,0.9958,3.14,0.38,11.8,0.23717948565910588,14.61535650892979,4.484,0,7,high,white
8.3,0.21,0.49,18.15,0.054,50.0,231.0,1.0005083,2.99,0.54,9.2,0.21645021551320254,39.52362131608898,4.968,0,5,medium,white
6.9,0.34,0.74,11.2,0.069,44.0,150.0,0.9968,3.0,0.81,9.2,0.2933333313777778,20.294057958653063,7.452,0,5,medium,white
7.1,0.22,0.74,2.7,0.044,42.0,144.0,0.991,3.31,0.41,12.2,0.2916666646412037,32.272580579179184,5.002,0,6,medium,white
7.9,0.12,0.49,4.5,0.048,27.0,133.0,0.9946,3.24,0.42,10.6,0.20300751727062016,65.83278472679395,4.452,0,6,medium,white
8.5,0.17,0.74,3.6,0.05,29.0,128.0,0.9928,3.28,0.4,12.4,0.22656249822998048,49.99970588408303,4.960000000000001,0,6,medium,white
6.4,0.145,0.49,5.4,0.048,54.0,164.0,0.9946,3.56,0.44,10.8,0.32926829067519336,44.13762663705768,4.752000000000001,0,6,medium,white
8.3,0.19,0.49,1.2,0.051,11.0,137.0,0.9918,3.06,0.46,11.0,0.08029197021684693,43.68398061062837,5.0600000000000005,0,6,medium,white
8.0,0.44,0.49,9.1,0.031,46.0,151.0,0.9926,3.16,0.3,12.7,0.3046357595719486,18.18177685959805,3.8099999999999996,0,8,high,white
7.0,0.2,0.74,0.9,0.044,19.0,163.0,0.9931,3.46,0.53,10.2,0.11656441646279499,34.99982500087499,5.406,0,5,medium,white
7.1,0.25,0.49,3.0,0.03,30.0,96.0,0.9903,3.13,0.39,12.3,0.31249999674479173,28.3998864004544,4.797000000000001,0,7,high,white
6.5,0.24,0.24,1.6,0.046,15.0,60.0,0.9928,3.19,0.39,9.8,0.2499999958333334,27.083220486581308,3.8220000000000005,0,5,medium,white
7.8,0.21,0.49,1.35,0.052,6.0,48.0,0.9911,3.15,0.3,11.4,0.1249999973958334,37.14268027295108,3.42,0,5,medium,white
7.0,0.2,0.49,5.9,0.038,39.0,128.0,0.9938,3.21,0.48,10.8,0.30468749761962893,34.99982500087499,5.184,0,6,medium,white
6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,0.1529411746712803,27.599889600441603,4.56,0,4,low,white
7.2,0.12,0.49,1.3,0.05,18.0,148.0,0.9945,3.46,0.44,10.2,0.12162162079985392,59.999500004166634,4.4879999999999995,0,6,medium,white
7.1,0.85,0.49,8.7,0.028,40.0,184.0,0.9962,3.22,0.36,10.7,0.2173913031663516,8.352931349492529,3.8519999999999994,0,5,medium,white
7.6,0.51,0.24,1.2,0.04,10.0,104.0,0.992,3.05,0.3,10.8,0.09615384522928995,14.901931564840067,3.24,0,6,medium,white
7.9,0.22,0.24,4.6,0.044,39.0,159.0,0.9927,2.99,0.3,11.5,0.24528301732526406,35.90892768669234,3.4499999999999997,0,6,medium,white
7.7,0.16,0.49,2.0,0.056,20.0,124.0,0.9948,3.32,0.49,10.7,0.16129032127991677,48.12469922062987,5.242999999999999,0,6,medium,white
6.6,0.25,0.24,1.7,0.048,26.0,124.0,0.9942,3.37,0.6,10.1,0.2096774176638918,26.3998944004224,6.06,0,6,medium,white
6.7,0.16,0.49,2.4,0.046,57.0,187.0,0.9952,3.62,0.81,10.4,0.3048128325945838,41.87473828288573,8.424000000000001,0,6,medium,white
7.5,0.32,0.24,4.6,0.053,8.0,134.0,0.9958,3.14,0.5,9.1,0.05970149209177991,23.437426758041383,4.55,0,3,low,white
7.4,0.28,0.49,1.5,0.034,20.0,126.0,0.9918,2.98,0.39,10.6,0.15873015747039557,26.428477041153425,4.134,0,6,medium,white
6.2,0.15,0.49,0.9,0.033,17.0,51.0,0.9932,3.3,0.7,9.4,0.33333332679738575,41.333057779614805,6.58,0,6,medium,white
6.7,0.25,0.74,18.15,0.054,44.0,169.0,1.0004,3.51,0.45,9.8,0.2603550280452365,26.7998928004288,4.41,0,6,medium,white
